년도,회차,추첨일,1등_당첨자수,1등_당첨금액,2등_당첨자수,2등_당첨금액,3등_당첨자수,3등_당첨금액,4등_당첨자수,4등_당첨금액,5등_당첨자수,5등_당첨금액,당첨번호_1,당첨번호_2,당첨번호_3,당첨번호_4,당첨번호_5,당첨번호_6,보너스번호
2021,950,20210213,8,3281920500,67,65311851,2886,1516249,146270,50000,2422941,5000,3,4,15,22,28,40,10
2021,949,20210206,10,2458569713,65,63040250,2594,1579652,130363,50000,2192075,5000,14,21,35,36,40,44,30
2021,948,20210130,11,2188548716,90,44581548,2905,1381184,137929,50000,2252913,5000,13,18,30,31,38,41,5
2021,947,20210123,18,1275855750,58,65992539,3182,1202881,146908,50000,2351804,5000,3,8,17,20,27,35,26
2021,946,20210116,11,2157656182,71,55714127,2949,1341371,138433,50000,2224563,5000,9,18,19,30,34,40,20
2021,945,20210109,13,1765554491,71,53878424,2490,1536293,124224,50000,2120882,5000,9,10,15,30,33,37,26
2021,944,20210102,13,1961836356,79,53805639,3057,1390464,147665,50000,2440455,5000,2,13,16,19,32,33,42
2020,943,20201226,7,3435045108,74,54156117,2722,1472283,135763,50000,2238429,5000,1,8,13,36,44,45,39
2020,942,20201219,6,3761680313,52,72340007,2473,1521101,120907,50000,2045438,5000,10,12,18,35,42,43,39
2020,941,20201212,16,1347297422,87,41296473,3275,1097037,145544,50000,2282851,5000,12,14,25,27,39,40,35
2020,940,20201205,8,2846071079,51,74407088,2329,1629353,123292,50000,2087480,5000,3,15,20,22,24,41,11
2020,939,20201128,13,1708363039,67,55245571,2682,1380110,128408,50000,2127595,5000,4,11,28,39,42,45,6
2020,938,20201121,10,2249466563,64,58579859,2531,1481277,124971,50000,2096955,5000,4,8,10,16,31,36,9
2020,937,20201114,11,2058420819,57,66206518,2480,1521683,124141,50000,2092601,5000,2,10,13,22,29,40,26
2020,936,20201107,14,1492069179,77,45214218,2864,1215606,140160,50000,2252623,5000,7,11,13,17,18,29,43
2020,935,20201031,13,1711055424,120,30894057,2933,1263992,134376,50000,2118071,5000,4,10,20,32,38,44,18
2020,934,20201024,4,5765772844,66,58240130,2359,1629440,116726,50000,1985417,5000,1,3,30,33,36,39,12
2020,933,20201017,8,2927797079,63,61963960,2215,1762407,114043,50000,1962088,5000,23,27,29,31,36,45,37
2020,932,20201010,7,3390022983,64,61797294,2420,1634309,120969,50000,2067196,5000,1,6,15,36,37,38,5
2020,931,20201003,8,2957108063,54,73015014,2596,1518803,121943,50000,2041653,5000,14,15,23,25,35,43,32
2020,930,20200926,8,2832418829,55,68664699,2776,1360432,128480,50000,2124548,5000,8,21,25,38,39,44,28
2020,929,20200919,16,1308035157,91,38330701,3028,1151947,140880,50000,2244712,5000,7,9,12,15,19,23,4
2020,928,20200912,7,3134591358,81,45148436,2639,1385761,121873,50000,2011931,5000,3,4,10,20,28,44,30
2020,927,20200905,6,3714203875,63,58955618,2331,1593396,118446,50000,1979589,5000,4,15,22,38,41,43,26
2020,926,20200829,10,2032490663,72,47048395,2923,1158907,133167,50000,2085580,5000,10,16,18,20,25,31,6
2020,925,20200822,12,1771080532,68,52090604,2335,1516986,117863,50000,1944019,5000,13,24,32,34,39,42,4
2020,924,20200815,9,2382430667,69,51791972,2198,1625863,113214,50000,1920852,5000,3,11,34,42,43,44,13
2020,923,20200808,8,2667554625,56,63513206,2376,1496945,115877,50000,1937187,5000,3,17,18,23,36,41,26
2020,922,20200801,6,3417904500,89,38403422,2876,1188423,136052,50000,2097501,5000,2,6,13,17,27,43,36
2020,921,20200725,17,1232573405,72,48504047,2682,1302123,129993,50000,2101238,5000,5,7,12,22,28,41,1
2020,920,20200718,7,3120260197,53,68684973,2348,1550385,117181,50000,1984222,5000,2,3,26,33,34,43,29
2020,919,20200711,5,4305150450,56,64064739,2541,1411896,122864,50000,2052965,5000,9,14,17,18,42,44,35
2020,918,20200704,18,1117622646,86,38986837,2718,1233580,137216,50000,2183337,5000,7,11,12,31,33,38,5
2020,917,20200627,10,2144799638,47,76056725,2260,1581711,117542,50000,2000201,5000,1,3,23,24,27,43,34
2020,916,20200620,11,2025384341,70,53045781,2184,1700186,111426,50000,1857917,5000,6,21,22,32,35,36,17
2020,915,20200613,6,3518640500,63,55851437,2436,1444434,119025,50000,1966167,5000,2,6,11,13,22,37,14
2020,914,20200606,11,1950005557,55,65000186,2585,1382983,122904,50000,2006794,5000,16,19,24,33,42,44,27
2020,913,20200530,16,1338755602,66,54091136,2467,1447108,122530,50000,1996371,5000,6,14,16,21,27,37,40
2020,912,20200523,14,1493500581,70,49783353,2547,1368212,125332,50000,2030860,5000,5,8,18,21,22,38,10
2020,911,20200516,10,2113538625,58,60733869,2571,1370115,123236,50000,2064778,5000,4,5,12,14,32,42,35
2020,910,20200509,21,941316375,72,45758435,2694,1222943,128516,50000,2074354,5000,1,11,17,27,35,39,31
2020,909,20200502,11,2021062875,63,58814000,2316,1599863,111558,50000,1910295,5000,7,24,29,30,34,35,33
2020,908,20200425,8,2834856141,57,66312425,2161,1749102,108610,50000,1858567,5000,3,16,21,22,23,44,30
2020,907,20200418,7,3165059036,67,55112969,2300,1605465,112189,50000,1903128,5000,21,27,29,38,40,44,37
2020,906,20200411,9,2472607250,63,58871602,2369,1565602,117171,50000,1988860,5000,2,5,14,28,31,32,20
2020,905,20200404,7,3017862536,77,45725190,2643,1332138,129133,50000,2111090,5000,3,4,16,27,38,40,20
2020,904,20200328,8,2718077813,92,39392433,2337,1550751,115626,50000,1938996,5000,2,6,8,26,43,45,11
2020,903,20200321,13,1684582212,49,74488330,2316,1575963,111981,50000,1902821,5000,2,15,16,21,22,28,45
2020,902,20200314,13,1619317529,67,52365990,2372,1479141,119126,50000,1945304,5000,7,19,23,24,36,39,30
2020,901,20200307,9,2267974667,67,50775553,2308,1473987,114451,50000,1890747,5000,5,18,20,23,30,34,21
2020,900,20200229,6,3349851375,51,65683361,2385,1404550,113132,50000,1872855,5000,7,13,16,18,35,38,14
2020,899,20200222,6,3359356063,53,63384077,2402,1398567,121900,50000,1993765,5000,8,19,20,21,33,39,37
2020,898,20200215,8,2639313235,56,62840792,3240,1086138,137051,50000,2005739,5000,18,21,28,35,37,42,17
2020,897,20200208,13,1619922520,62,56610196,2398,1463650,121076,50000,1996656,5000,6,7,12,22,26,36,29
2020,896,20200201,7,3053222036,46,77436791,2586,1377453,128068,50000,2066172,5000,5,12,25,26,38,45,23
2020,895,20200125,12,1928079219,58,66485491,2750,1402240,134059,50000,2185782,5000,16,26,31,38,39,41,23
2020,894,20200118,9,2377935959,56,63694714,2331,1530204,116749,50000,1971982,5000,19,32,37,40,41,43,45
2020,893,20200111,9,2377433625,58,61485353,2113,1687720,116062,50000,1899696,5000,1,15,17,23,25,41,10
2020,892,20200104,17,1282017464,78,46569011,2709,1340858,134155,50000,2155749,5000,4,9,17,18,26,42,36
2019,891,20191228,7,3082673947,77,46707182,2443,1472147,122132,50000,1998623,5000,9,13,28,31,39,41,19
2019,890,20191221,9,2335486167,58,60400505,2376,1474424,114859,50000,1915593,5000,1,4,14,18,29,37,6
2019,889,20191214,10,2108986950,60,58582971,2338,1503413,114198,50000,1907477,5000,3,13,29,38,39,42,26
2019,888,20191207,8,2370359204,59,53567440,2453,1288414,123025,50000,1990715,5000,3,7,12,31,34,38,32
2019,887,20191130,8,2535268688,66,51217550,2388,1415561,114719,50000,1885924,5000,8,14,17,27,36,45,10
2019,886,20191123,7,2974643786,59,58820640,2140,1621691,109766,50000,1768281,5000,19,23,28,37,42,45,2
2019,885,20191116,13,1543832568,56,59731618,2279,1467737,111832,50000,1869359,5000,1,3,24,27,39,45,31
2019,884,20191109,12,1799077282,74,48623711,2207,1630338,108076,50000,1817654,5000,4,14,23,28,37,45,17
2019,883,20191102,15,1360519525,65,52327675,2538,1340150,119613,50000,1924209,5000,9,18,32,33,37,44,22
2019,882,20191026,5,4127270400,44,78168000,2082,1651966,109226,50000,1839873,5000,18,34,39,43,44,45,23
2019,881,20191019,8,2503212282,67,49815170,2189,1524722,116952,50000,1939849,5000,4,18,20,26,27,32,9
2019,880,20191012,7,2837810465,52,63668825,2332,1419717,114994,50000,1939064,5000,7,17,19,23,24,45,38
2019,879,20191005,6,3206361313,77,41641057,2594,1236069,123497,50000,1952277,5000,1,4,10,14,15,35,20
2019,878,20190928,6,3207993500,69,46492660,2971,1079769,129139,50000,1994188,5000,2,6,11,16,25,31,3
2019,877,20190921,12,1716607188,75,45776192,2167,1584317,109806,50000,1867270,5000,5,17,18,22,23,43,12
2019,876,20190914,19,1090657856,59,58538134,2427,1423054,112619,50000,1856647,5000,5,16,21,26,34,42,24
2019,875,20190907,14,1415946724,33,100117446,2278,1450341,105071,50000,1726617,5000,19,22,30,34,39,44,36
2019,874,20190831,18,1117123917,68,49284879,2240,1496149,110655,50000,1830269,5000,1,15,19,23,28,42,32
2019,873,20190824,10,1874553225,68,45944932,2375,1315476,123684,50000,2001910,5000,3,5,12,13,33,39,38
2019,872,20190817,16,1262705579,46,73200324,2018,1668591,99681,50000,1715898,5000,2,4,30,32,33,43,29
2019,871,20190810,7,2718071358,61,51984972,2231,1421374,108666,50000,1792357,5000,2,6,12,26,30,34,38
2019,870,20190803,10,1928842988,48,66973715,2033,1581279,102000,50000,1705285,5000,21,25,30,32,40,42,31
2019,869,20190727,10,1922582588,56,57219720,2210,1449912,108562,50000,1814332,5000,2,6,20,27,37,39,4
2019,868,20190720,6,3233804250,61,53013185,2152,1502698,109133,50000,1789491,5000,12,17,28,41,43,44,25
2019,867,20190713,5,3933755250,57,57511042,2175,1507186,109516,50000,1820552,5000,14,17,19,22,24,40,41
2019,866,20190706,9,2240409000,68,49420787,2035,1651408,104919,50000,1770017,5000,9,15,29,34,37,39,12
2019,865,20190629,13,1551729145,52,64655382,2076,1619499,104626,50000,1749234,5000,3,15,22,32,33,45,2
2019,864,20190622,11,1716553637,64,49172110,2467,1275645,122913,50000,1957675,5000,3,7,10,13,25,36,32
2019,863,20190615,7,2853357322,64,52014327,2042,1630224,104949,50000,1753097,5000,16,21,28,35,39,43,12
2019,862,20190608,9,2190922709,63,52164827,2042,1609395,104765,50000,1755036,5000,10,34,38,40,42,43,32
2019,861,20190601,4,4872108844,65,49970348,2256,1439749,108644,50000,1819899,5000,11,17,19,21,22,25,24
2019,860,20190525,10,1879899825,62,50534942,2339,1339533,128867,50000,1882931,5000,4,8,18,25,27,32,42
2019,859,20190518,11,1853927489,51,66644453,1895,1793598,97729,50000,1678945,5000,8,22,35,38,39,41,24
2019,858,20190511,9,2202347459,41,80573688,2075,1592059,106176,50000,1789295,5000,9,13,32,38,39,43,23
2019,857,20190504,15,1284915425,62,51811106,2367,1357114,111971,50000,1833940,5000,6,10,16,28,34,38,43
2019,856,20190427,5,3977927550,53,62546031,1949,1700842,104537,50000,1700369,5000,10,24,40,41,43,44,17
2019,855,20190420,9,2269510500,61,55807636,2022,1683614,102532,50000,1765328,5000,8,15,17,19,43,44,7
2019,854,20190413,6,3421706750,44,77766063,1865,1834696,99152,50000,1716083,5000,20,25,31,32,36,43,3
2019,853,20190406,7,2885006786,90,37398237,2018,1667910,105158,50000,1787511,5000,2,8,23,26,27,44,13
2019,852,20190330,4,4801543407,67,47776552,2328,1375013,114850,50000,1876933,5000,11,17,28,30,33,35,9
2019,851,20190323,8,2483692313,70,47308425,2101,1576197,106132,50000,1750048,5000,14,18,22,26,31,44,40
2019,850,20190316,6,3377587875,55,61410689,2023,1669594,101591,50000,1727367,5000,16,20,24,28,36,39,5
2019,849,20190309,17,1158252883,56,58602081,2682,1223608,113125,50000,1851371,5000,5,13,17,29,34,39,3
2019,848,20190302,7,3011580858,42,83655024,2109,1665961,103845,50000,1792259,5000,1,2,16,22,38,39,34
2019,847,20190223,8,2520846657,40,84028222,2443,1375821,114324,50000,1857205,5000,12,16,26,28,30,42,22
2019,846,20190216,13,1596884395,69,50143713,1997,1732557,106009,50000,1797728,5000,5,18,30,41,43,45,13
2019,845,20190209,11,1891217182,56,61914849,2038,1701292,105790,50000,1782933,5000,1,16,29,33,40,45,6
2019,844,20190202,18,1162963542,73,47793023,2406,1450080,120078,50000,1997556,5000,7,8,13,15,33,45,18
2019,843,20190126,5,4012970100,52,64310419,2002,1670401,105717,50000,1777953,5000,19,21,30,33,34,42,4
2019,842,20190119,10,2035475025,42,80772819,2039,1663786,103190,50000,1735911,5000,14,26,32,36,39,42,38
2019,841,20190112,17,1116095714,88,35934900,2490,1269989,119648,50000,1901965,5000,5,11,14,30,33,38,24
2019,840,20190105,10,2042961788,51,66763458,2275,1496676,110586,50000,1852019,5000,2,4,11,28,29,43,27
2018,839,20181229,13,1359454904,48,61364284,2664,1105663,126227,50000,1946924,5000,3,9,11,12,13,19,35
2018,838,20181222,5,3813733050,68,46736925,2220,1431582,107897,50000,1777501,5000,9,14,17,33,36,38,20
2018,837,20181215,6,3144449125,47,66903173,2012,1562848,97334,50000,1656959,5000,2,25,28,30,33,45,6
2018,836,20181208,14,1257843670,62,47338203,2230,1316130,103846,50000,1719260,5000,1,9,11,14,26,28,19
2018,835,20181201,15,1233681125,58,53175911,2306,1337469,106763,50000,1767089,5000,9,10,13,28,38,45,35
2018,834,20181124,11,1690693671,47,65949044,1967,1575804,99132,50000,1643491,5000,6,8,18,35,42,43,3
2018,833,20181117,8,2356317282,53,59278423,1945,1615299,103152,50000,1715510,5000,12,18,30,39,41,42,19
2018,832,20181110,9,2088204584,60,52205115,2137,1465750,102312,50000,1706379,5000,13,14,19,26,40,43,30
2018,831,20181103,16,1110702258,61,48555290,2660,1113486,117332,50000,1849959,5000,3,10,16,19,31,39,9
2018,830,20181027,9,2060528750,80,38634915,2142,1442948,106206,50000,1764071,5000,5,6,16,18,37,38,17
2018,829,20181020,8,2444650641,45,72434094,1837,1774379,94679,50000,1637836,5000,4,5,31,35,43,45,29
2018,828,20181013,13,1455185972,62,50853274,1968,1602085,100644,50000,1704198,5000,4,7,13,29,31,39,18
2018,827,20181006,15,1206500375,46,65570673,2113,1427474,106164,50000,1761371,5000,5,11,12,29,33,44,14
2018,826,20180929,9,2075192084,47,66229535,2232,1394619,108626,50000,1755153,5000,13,16,24,25,33,36,42
2018,825,20180922,12,1658710563,53,62592852,2249,1475065,113070,50000,1850484,5000,8,15,21,31,33,38,42
2018,824,20180915,15,1256646550,51,61600322,2106,1491746,105359,50000,1745566,5000,7,9,24,29,34,38,26
2018,823,20180908,9,2009843917,61,49422392,2348,1283972,112065,50000,1795737,5000,12,18,24,26,39,40,15
2018,822,20180901,3,5930898625,79,37537334,2153,1377357,108789,50000,1735565,5000,9,18,20,24,27,36,12
2018,821,20180825,14,1316155956,55,55836920,2100,1462396,101082,50000,1687355,5000,1,12,13,24,29,44,16
2018,820,20180818,4,4627313532,60,51414595,1987,1552530,99433,50000,1644326,5000,10,21,22,30,35,42,6
2018,819,20180811,7,2594534840,49,61774640,1981,1527995,97667,50000,1638089,5000,16,25,33,38,40,45,15
2018,818,20180804,13,1380804318,39,76711351,1845,1621541,90205,50000,1490497,5000,14,15,25,28,29,30,3
2018,817,20180728,9,1868477334,54,51902149,2068,1355279,105276,50000,1718171,5000,3,9,12,13,25,43,34
2018,816,20180721,8,2128107938,67,42350407,2064,1374747,102402,50000,1675799,5000,12,18,19,29,31,39,7
2018,815,20180714,7,2579855358,39,77175161,1703,1767371,92977,50000,1596140,5000,17,21,25,26,27,36,4
2018,814,20180707,6,3067192063,52,58984463,1833,1673319,93837,50000,1585777,5000,2,21,28,38,42,45,30
2018,813,20180630,4,4591763157,43,71190127,1800,1700654,89323,50000,1548384,5000,11,30,34,35,42,44,27
2018,812,20180623,6,2947954750,68,43352276,1976,1491880,100498,50000,1693074,5000,1,3,12,14,16,43,10
2018,811,20180616,7,2524148197,49,60098767,2151,1369057,104155,50000,1703788,5000,8,11,19,21,36,45,25
2018,810,20180609,8,2231598047,64,46491626,2053,1449325,100608,50000,1672013,5000,5,10,13,21,39,43,11
2018,809,20180602,6,2921372750,56,52167371,2179,1340695,104350,50000,1703714,5000,6,11,15,17,23,40,39
2018,808,20180526,6,3087620500,46,67122185,1962,1573711,95319,50000,1597761,5000,15,21,31,32,41,43,24
2018,807,20180519,7,2437662322,59,48202363,2319,1226365,108300,50000,1749855,5000,6,10,18,25,34,35,33
2018,806,20180512,7,2640760875,57,54050662,1850,1665345,91180,50000,1561838,5000,14,20,23,31,37,38,27
2018,805,20180505,4,4266061969,53,53661157,2075,1370623,105602,50000,1700112,5000,3,12,13,18,31,32,42
2018,804,20180428,11,1631996523,49,61061095,2048,1460935,100907,50000,1659443,5000,1,10,13,26,32,36,9
2018,803,20180421,5,3663810225,50,61063504,2094,1458059,102413,50000,1657869,5000,5,9,14,26,30,43,2
2018,802,20180414,16,1082947993,67,43102408,2207,1308501,107980,50000,1814300,5000,10,11,12,18,24,42,27
2018,801,20180407,8,2256786657,51,59000959,1999,1505278,97006,50000,1618941,5000,17,25,28,37,43,44,2
2018,800,20180331,11,1632246205,51,58675518,2179,1373315,110956,50000,1801924,5000,1,4,10,12,28,45,26
2018,799,20180324,10,1826427225,56,54357954,2242,1357737,107519,50000,1725236,5000,12,17,23,34,42,45,33
2018,798,20180317,7,2710791911,60,52709843,2124,1488979,98988,50000,1653851,5000,2,10,14,22,32,36,41
2018,797,20180310,8,2397028125,34,94001103,1868,1710941,97900,50000,1641334,5000,5,22,31,32,39,45,36
2018,796,20180303,7,2763490340,46,70088524,1921,1678331,96701,50000,1643069,5000,1,21,26,36,40,41,5
2018,795,20180224,11,1714977000,62,50711686,2423,1297617,111043,50000,1825105,5000,3,10,13,26,34,38,36
2018,794,20180217,7,2650940304,45,68728082,2607,1186331,116809,50000,1877646,5000,6,7,18,19,30,38,13
2018,793,20180210,5,3750146775,61,51231514,2043,1529674,98216,50000,1635392,5000,10,15,21,35,38,43,31
2018,792,20180203,7,2655736768,65,47667071,1958,1582411,99185,50000,1684675,5000,2,7,19,25,29,36,16
2018,791,20180127,14,1253081893,38,76943625,2410,1213219,102931,50000,1713102,5000,2,10,12,31,33,42,32
2018,790,20180120,16,1160516274,59,52452713,2417,1280394,113336,50000,1812992,5000,3,8,19,27,30,41,12
2018,789,20180113,15,1140976825,70,40749173,2437,1170473,118089,50000,1868863,5000,2,6,7,12,19,45,38
2018,788,20180106,13,1401475154,70,43378993,2257,1345384,112504,50000,1828701,5000,2,10,11,19,35,39,29
2017,787,20171230,6,3092108313,51,60629575,2339,1321979,114842,50000,1863599,5000,5,6,13,16,27,28,9
2017,786,20171223,4,4551365250,96,31606704,2064,1470080,103000,50000,1708226,5000,12,15,16,20,24,30,38
2017,785,20171216,6,2886622688,55,52484049,1972,1463805,100062,50000,1678240,5000,4,6,15,25,26,33,40
2017,784,20171209,9,1908678000,51,56137589,2257,1268506,115089,50000,1699421,5000,3,10,23,24,31,39,22
2017,783,20171202,4,4603964625,36,85258605,1869,1642221,90899,50000,1532640,5000,14,15,16,17,38,45,36
2017,782,20171125,9,1946487625,49,59586356,2047,1426347,96821,50000,1585617,5000,6,18,31,34,38,45,20
2017,781,20171118,9,1882891542,52,54314180,1967,1435861,102959,50000,1699786,5000,11,16,18,19,24,39,43
2017,780,20171111,11,1667520137,45,67936006,1681,1818632,92630,50000,1605516,5000,15,17,19,21,27,45,16
2017,779,20171104,11,1527709296,66,42436370,2503,1118978,114464,50000,1751447,5000,6,12,19,24,34,41,4
2017,778,20171028,3,6264069500,67,46746788,1731,1809379,92126,50000,1575045,5000,6,21,35,36,37,41,11
2017,777,20171021,21,833468036,66,44199063,2413,1208926,111938,50000,1766635,5000,6,12,17,21,34,37,18
2017,776,20171014,7,2557579393,50,59676853,2001,1491176,102081,50000,1687650,5000,8,9,18,21,28,40,20
2017,775,20171007,5,3470437650,37,78163011,1719,1682392,91297,50000,1539325,5000,11,12,29,33,38,42,17
2017,774,20170930,11,1709721512,60,52241491,1956,1602500,101524,50000,1704279,5000,12,15,18,28,34,42,9
2017,773,20170923,11,1609403080,58,50871937,2094,1409061,104474,50000,1690404,5000,8,12,19,21,31,35,44
2017,772,20170916,10,1769608838,53,55648077,2027,1455032,103023,50000,1688350,5000,5,6,11,14,21,41,32
2017,771,20170909,4,4362644907,49,59355714,2054,1415984,102013,50000,1680976,5000,6,10,17,18,21,29,30
2017,770,20170902,8,2163099329,75,38455100,2302,1252882,108450,50000,1717526,5000,1,9,12,23,39,43,34
2017,769,20170826,9,1930760042,55,52657093,1962,1476117,99272,50000,1660799,5000,5,7,11,16,41,45,4
2017,768,20170819,13,1363572260,53,55743521,1849,1597841,93126,50000,1572387,5000,7,27,29,30,38,44,4
2017,767,20170812,15,1163768725,46,63248301,1905,1527256,92437,50000,1549115,5000,5,15,20,31,34,42,22
2017,766,20170805,8,2173637297,41,70687392,1734,1671386,85422,50000,1458764,5000,9,30,34,35,39,41,21
2017,765,20170729,15,1109214250,54,51352512,2121,1307419,101653,50000,1643849,5000,1,3,8,12,42,43,33
2017,764,20170722,7,2459975465,44,65226623,1908,1504178,90896,50000,1530979,5000,7,22,24,31,34,36,15
2017,763,20170715,8,2138130000,45,63352000,2019,1412006,94176,50000,1562106,5000,3,8,16,32,34,43,10
2017,762,20170708,10,1631432063,53,51302896,2044,1330261,103406,50000,1671344,5000,1,3,12,21,26,41,16
2017,761,20170701,7,2392730518,52,53683057,2139,1305058,101503,50000,1660130,5000,4,7,11,24,42,45,30
2017,760,20170624,8,2253299391,45,66764427,1749,1717782,89221,50000,1520831,5000,10,22,27,31,42,43,12
2017,759,20170617,6,3032670500,44,68924330,1761,1722130,88543,50000,1525518,5000,9,33,36,40,42,43,32
2017,758,20170610,8,2078969954,63,43999365,2170,1277401,106121,50000,1680080,5000,5,9,12,30,39,43,24
2017,757,20170603,21,739839858,68,38079993,2657,974573,117353,50000,1788667,5000,6,7,11,17,33,44,1
2017,756,20170527,5,3414434700,53,53686081,1866,1524846,94800,50000,1598715,5000,10,14,16,18,27,28,4
2017,755,20170520,8,2214427266,54,54677217,1845,1600309,89745,50000,1508502,5000,13,14,26,28,30,36,37
2017,754,20170513,5,3427542000,50,57125700,1856,1538947,93279,50000,1573739,5000,2,8,17,24,29,31,32
2017,753,20170506,6,2711105063,58,46743191,1934,1401813,97566,50000,1578072,5000,2,17,19,24,37,41,3
2017,752,20170429,9,1870358834,75,37407177,2036,1377966,102477,50000,1646451,5000,4,16,20,33,40,43,7
2017,751,20170422,8,2097968110,69,40540447,2210,1265743,102632,50000,1651438,5000,3,4,16,20,28,44,17
2017,750,20170415,7,2522104286,44,66873978,1779,1653994,93135,50000,1585532,5000,1,2,15,19,24,36,12
2017,749,20170408,13,1350104395,64,45706660,1985,1473666,95573,50000,1589197,5000,12,14,24,26,34,45,41
2017,748,20170401,9,1928246542,59,49023218,1937,1493222,99448,50000,1652756,5000,3,10,13,22,31,32,29
2017,747,20170325,9,1903214584,59,48386812,2217,1287696,105307,50000,1713003,5000,7,9,12,14,23,28,17
2017,746,20170318,9,2038623709,58,52723027,1904,1606059,94197,50000,1589291,5000,3,12,33,36,42,45,25
2017,745,20170311,20,746822982,110,22631000,3692,674272,141918,50000,1955276,5000,1,2,3,9,12,23,10
2017,744,20170304,15,1155411575,61,47352934,2779,1039414,109229,50000,1636793,5000,10,15,18,21,34,41,43
2017,743,20170225,7,2608641000,46,66161185,1982,1535527,91886,50000,1555362,5000,15,19,21,34,41,44,10
2017,742,20170218,16,1111814813,44,67382716,1986,1492870,98348,50000,1658556,5000,8,10,13,36,37,40,6
2017,741,20170211,6,3043595938,55,55338108,1829,1664077,95007,50000,1619435,5000,5,21,27,34,44,45,16
2017,740,20170204,18,936929792,43,65367195,2447,1148668,115722,50000,1864169,5000,4,8,9,16,17,19,31
2017,739,20170128,4,4744122282,45,70283294,1942,1628604,101983,50000,1719739,5000,7,22,29,33,34,35,30
2017,738,20170121,11,1634191091,48,62417021,1640,1826840,88050,50000,1502685,5000,23,27,28,38,42,43,36
2017,737,20170114,4,4283061000,48,59486959,1937,1474122,94183,50000,1567166,5000,13,15,18,24,27,41,11
2017,736,20170107,5,3397362225,54,52428430,2250,1258283,107357,50000,1747634,5000,2,11,17,18,21,27,6
2016,735,20161231,10,1847231588,50,61574387,2269,1356862,107013,50000,1752740,5000,5,10,13,27,37,41,4
2016,734,20161224,9,1949395500,36,81224813,1758,1663307,92514,50000,1542069,5000,6,16,37,38,41,45,18
2016,733,20161217,4,4016725125,57,46979242,1966,1362064,101369,50000,1633952,5000,11,24,32,33,35,40,13
2016,732,20161210,7,2203270608,45,57121831,2061,1247202,104583,50000,1705993,5000,2,4,5,17,27,32,43
2016,731,20161203,7,2340471054,45,60678880,1908,1431106,96083,50000,1594258,5000,2,7,13,25,42,45,39
2016,730,20161126,8,2017382110,45,59774285,1741,1544999,88791,50000,1501752,5000,4,10,14,15,18,22,39
2016,729,20161119,4,4198250719,35,79966681,1875,1492712,89560,50000,1504682,5000,11,17,21,26,36,45,16
2016,728,20161112,5,3243464400,56,48265840,1869,1446168,94693,50000,1559062,5000,3,6,10,30,34,37,36
2016,727,20161105,14,1115107742,87,29907105,2064,1260620,99271,50000,1600135,5000,7,8,10,19,21,31,20
2016,726,20161029,14,1166872634,56,48619694,2099,1297143,96718,50000,1556425,5000,1,11,21,23,34,44,24
2016,725,20161022,11,1579217250,47,61600673,1795,1612943,88359,50000,1504907,5000,6,7,19,21,41,43,38
2016,724,20161015,12,1427789813,55,51919630,1833,1557873,90083,50000,1528970,5000,2,8,33,35,37,41,14
2016,723,20161008,8,2114365360,40,70478846,1777,1586469,85141,50000,1412967,5000,20,30,33,35,36,44,22
2016,722,20161001,4,4365422719,46,63266996,1688,1724101,84912,50000,1439078,5000,12,14,21,30,39,43,45
2016,721,20160924,8,2273767360,40,75792246,1607,1886553,84770,50000,1464353,5000,1,28,35,41,43,44,31
2016,720,20160917,14,1233770358,37,77805338,1778,1619122,88260,50000,1505233,5000,1,12,29,34,36,37,41
2016,719,20160910,9,1879581334,58,48609863,2020,1395729,99906,50000,1627784,5000,4,8,13,19,20,43,26
2016,718,20160903,17,926166464,64,41002162,2404,1091572,114614,50000,1595315,5000,4,11,20,23,32,39,40
2016,717,20160827,6,2702433688,47,57498590,1974,1369015,96836,50000,1567530,5000,2,11,19,25,28,32,44
2016,716,20160820,12,1358752157,35,77642981,1743,1559096,88628,50000,1469730,5000,2,6,13,16,29,30,21
2016,715,20160813,6,2605510438,61,42713286,1873,1391090,90747,50000,1503174,5000,2,7,27,33,41,44,10
2016,714,20160806,7,2085131733,46,52883776,2029,1198943,96576,50000,1551993,5000,1,7,22,33,37,40,20
2016,713,20160730,9,1714720917,50,51441628,1791,1436115,87920,50000,1470125,5000,2,5,15,18,19,23,44
2016,712,20160723,4,4034485125,47,57226740,1727,1557416,86066,50000,1449521,5000,17,20,30,31,33,45,19
2016,711,20160716,7,2277413358,44,60385961,1865,1424656,89898,50000,1465123,5000,11,15,24,35,37,45,42
2016,710,20160709,5,2895441150,57,42331011,1990,1212497,102058,50000,1627229,5000,3,4,9,24,25,33,10
2016,709,20160702,14,1165271625,44,61794708,1696,1603165,82305,50000,1385853,5000,10,18,30,36,39,44,32
2016,708,20160625,4,4099552219,52,52558362,1712,1596399,86091,50000,1446865,5000,2,10,16,19,34,45,1
2016,707,20160618,12,1322167313,74,35734252,2006,1318213,94281,50000,1507647,5000,2,12,19,24,39,44,35
2016,706,20160611,4,3831746063,51,50088184,2108,1211811,95376,50000,1531393,5000,3,4,6,10,28,30,37
2016,705,20160604,4,3987206532,49,54247708,1805,1472653,87931,50000,1453654,5000,1,6,17,22,28,45,23
2016,704,20160528,4,3865190344,47,54825395,1906,1351938,95021,50000,1519932,5000,1,4,8,23,33,42,45
