상호명,위도(lat),경도(lon),소재지,count
복권왕국,37.1366900651691,128.211317199501,충북 제천시 풍양로 108 지하145,20
대박로또복권,37.6969136821035,126.57730812815,경기 김포시 김포대로 2449,20
서울구가-17가판,37.4903251595384,126.884394819718,서울 구로구 구로동로 130-2 구로4동우체국앞가판,20
복권천국,34.7581349286118,127.667403362009,전남 여수시 선소로 62 부영아파트상가4동1-2호,20
또와식품,37.5501089578592,126.87285045317,서울 강서구 양천로 694,20
대박로또복권방,36.3142052623262,127.437069316172,대전 중구 보문로 32-5,20
로또25시,37.2735010149489,126.941851927412,경기 수원시 권선구 금곡로102번길 15 비즈웍스 111호,20
은행복권방,37.4458357485803,126.80204447876,경기 시흥시 은계호수로 49 1층 1062호,20
버스매표소 복권판매소,37.4751670491113,126.631062525069,인천 중구 우현로 69 중앙로지하상가 163호,20
대흥당,35.5589307921059,126.8556497742,전북 정읍시 관통로 102,20
대박로또판매점,37.2987321551745,126.971271647628,경기 수원시 장안구 율전동 291번지,20
로또명당,37.4070693478946,126.787103779067,경기 시흥시 신현로 21-1 101호,20
평택포승점로또,36.9880950815085,126.845393644804,경기 평택시 여술로 24 CU편의점 내,20
오렌지25,37.6852396705203,126.77723707326,경기 고양시 일산서구 고봉로 291 양우에이스스타디움109,20
금두꺼비복권방,37.6767581599566,126.748054044636,경기 고양시 일산서구 강성로 263 재성빌딩1층,20
드림,37.2636550502117,127.014347590993,경기 수원시 권선구 정조로613번길 2,20
가자복권천국,34.8034705257545,126.425798529792,전남 목포시 신흥로45번길 2,20
돈돈복권방,36.3422355122029,127.385827595259,대전 서구 계룡로 560,20
로또판매점,36.9765422634815,127.529289845104,충북 음성군 신내로 443 거성모터스 1층,19
당첨희망복권점,37.2820501867776,127.438802457069,경기 이천시 영창로 145 관고사거리,19
탑로또,34.878538623886,128.627977093796,경남 거제시 거제중앙로 1787 서원탑훼밀리마트고현점 내(계룡온천옆),19
88수퍼,37.4771882119295,126.892134919121,서울 금천구 가산로 130,19
대박찬스,35.1870701080668,126.901857968758,광주 북구 서하로 196,19
나눔로또편의점,34.9356585968215,127.699045323039,전남 광양시 공영로 90,19
진빈레코드,35.4984578095921,128.743849472364,경남 밀양시 북성로 7,19
이마트24구미황상점,36.1108944928709,128.425724189764,경북 구미시 수출대로 555,19
터미널복권방,35.572332165993,126.844958110122,전북 정읍시 연지8길 6,19
버스토큰판매소,37.4844404933455,126.902251260428,서울 구로구 시흥대로 577 구로디지털단지 6번출구앞 가판점,19
행운복권방,35.0980631275686,129.030525122173,부산 중구 구덕로 47,19
대박복권방,35.2320530423744,128.896062185987,경남 김해시 활천로36번길 28-6 복권판매점,19
운정대박마트 복권,37.7336931992222,126.752293156745,경기 파주시 가람로 20 가람마을1단지 벽산한라아파트상가102호,19
광양복권나라(로터리),34.9712632148982,127.589778883895,전남 광양시 백운로 1,19
로또복권벽산블루밍,36.3324132494214,127.382596531787,대전 서구 갈마로 262,19
창미슈퍼,37.2100828014064,126.81965257523,경기 화성시 남양성지로 155,19
우리들덕신점,35.4342261020598,129.311374981835,울산 울주군 덕신로 273,19
경일통신,35.233816775822,128.560605150507,경남 창원시 마산회원구 북성로 340,19
왕대박복권방,36.7411208428679,127.453444660676,충북 청주시 청원구 두릉유리로 1119,19
파크애비뉴,37.214108889217,126.81614970227,경기 화성시 화성로 1215 가동 1호,19
운수대통,37.4661135957059,126.689012674426,인천 남동구 석정로 479,19
농가마트,37.519981328417,126.853279287149,서울 양천구 중앙로 264 1층,19
영화모음,37.3032213498485,127.016087737324,경기 수원시 장안구 금당로39번길 6 뉴타운프라자A-107,19
아성슈퍼,37.4958734564738,126.765009703696,경기 부천시 부흥로 202,19
가판점,37.486267796485,126.781514806435,경기 부천시 부일로 461 1층 일부,19
슈퍼맨편의점,37.7559978879081,128.897649883701,강원 강릉시 경강로 2113 꽃사슴복권방,19
복권방,37.5338400278576,127.136077793718,서울 강동구 천호대로176길 10-3,19
㈜현대택배권선영업소,37.236953591066,127.030183231496,경기 수원시 권선구 곡반정로 95-1 104호,19
동원복권,35.3613473500797,129.047811784673,경남 양산시 북정중앙로 30,19
로또정량점,34.8451696432614,128.430079870343,경남 통영시 통영해안로 395,19
복권명당,37.0000290726544,127.173165822378,경기 안성시 승두길 62,19
금강식품,37.5443743879828,126.837392186235,서울 강서구 강서로 207,19
신명,37.5624401980028,126.808443750973,서울 강서구 방화동로3길 1,19
신세계,33.5060267991326,126.54024450368,제주 제주시 고마로14길 7,19
축복큰대운집,37.7644627345698,126.774564270736,경기 파주시 중앙로 324 1층,19
행운 마트,37.4939039529907,126.537985887227,인천 중구 운중로 39-2 1층 1호,19
금강복권,37.6526889413536,126.590532941517,경기 김포시 율생로 3,19
천하명당복권방(행운을주는사람들),35.1611393328876,128.980478887084,부산 사상구 광장로38번길 25,19
로또구포점,35.2092450080923,129.006541323501,부산 북구 덕천2길 23-3 1층,19
역곡중앙슈퍼,37.4852481844208,126.81028647935,경기 부천시 원미구 역곡동 79-5,19
복돼지복권방,37.082827295701,126.818738263373,경기 화성시 3.1만세로 43,19
그린마트,37.3664737203881,127.101093585321,경기 성남시 분당구 대왕판교로 255 107호,19
가판대,37.6860418285068,127.046764720981,서울 도봉구 마들로 859-19 도봉산역 1번출구앞 가판대,19
프라임24시편의점,35.6304266292859,129.340320777073,울산 북구 아진로 78,19
천하명당,37.8801810199764,128.826610692098,강원 강릉시 연주로 312,19
천하명당복권방역전점,36.3324043669074,127.431884631334,대전 동구 대전로 815,18
태일이엔지,37.2531217921724,127.021354044794,"경기 수원시 권선구 경수대로302번길 22 상가동 107호(권선동, 권선한양아파트)",18
복권방,37.2666561271678,127.033279415912,경기 수원시 팔달구 권광로 213,18
복권방,37.4939363498517,126.882612986646,서울 구로구 구로동  409-80  1층,18
나우리고현점,34.8880042999994,128.623560491011,경남 거제시 거제중앙로 1904,18
금강종합공구,37.6528007411703,126.590685423218,경기 김포시 대곶면 율생리 350-5,18
복권천국,35.8935786735316,128.620523010227,대구 북구 동북로 275 1층,18
주택복권사랑방,37.4864371159699,126.913442051154,서울 관악구 난곡로 363-1,18
서울복권,37.7640562754929,128.876634428416,강원 강릉시 솔올로5번길 47 103호(교동),18
장군슈퍼,37.5309543765448,126.805134969467,경기 부천시 소사로 837,18
로또대박,37.5031091878246,126.762102111299,경기 부천시 석천로177번길 11 1층 105호,18
봉담복자리복권과편의점,37.2196746428376,126.948806010866,경기 화성시 삼천병마로 1276,18
D-마트담배,38.190114896653,128.579991961658,"강원 속초시 조양상가길 25 롯데마트속초점, 1층 복권판매점",18
마두역상행선가판대,37.6522471775805,126.777088967094,경기 고양시 일산동구 중앙로 1181 마두역 중앙 횡단보도 오른쪽,18
현아상회,35.1197054705349,129.112801756572,부산 남구 동명로145번길 3,18
GS25(하안연서점),37.4655715668765,126.877516169773,경기 광명시 하안동 30-1번지 중앙상가104호,18
행복공간,37.532128084546,127.125116925041,서울 강동구 풍성로 115,18
훼미리마트 우아대로점,35.8354872716705,127.167337642741,전북 전주시 덕진구 건산로 276,18
로또복권방,37.5174407456398,126.672389115101,인천 서구 신현로 44 1층102호,18
작은신부,36.9361277864002,126.435991033743,충남 서산시 구진로 6,18
한경종합광고,37.5039376838599,127.088561618297,서울 송파구 백제고분로 198,18
로또복권방,37.4201364505239,126.908905767545,경기 안양시 만안구 경수대로 1265 103호,18
행운을주는로또판매점,37.3067379424123,126.815113845871,경기 안산시 단원구 초지로 90 태영프라자111호,18
씨스페이스 경주세방매점,35.8767053945528,129.226487475664,경북 경주시 산업로 4447 (용강동),18
영신슈퍼,36.6212568658454,127.487445143803,충북 청주시 서원구 청남로 2119-1,18
로또복권대박,36.4209646472856,128.159245010547,경북 상주시 상산로 338,18
천하명당,37.3305624406964,126.851310389688,경기 안산시 상록구 충장로 590,18
가판대20호,37.5004127403363,127.111093956687,서울 송파구 송파대로 365 석촌농협앞가판대20호,18
풍향동복권나라,35.1627606122826,126.928071534971,광주 북구 필문대로 79,18
대야지복권,35.1347582361325,126.897968987327,광주 남구 회재로 1255-1,18
복권나라,37.348928526007,127.952670718954,강원 원주시 평원로 23 1층,18
역곡역전로또,37.4841581817096,126.812396664818,경기 부천시 경인로 512 1층 일부,18
행운마트,37.4717949561033,126.695364631615,인천 부평구 배곶남로9번길 4,18
도깨비방망이,34.3160749197408,126.74917122209,전남 완도군 장보고대로 220 도깨비방망이,18
로또복권,37.5628285297463,127.080249404946,서울 광진구 긴고랑로 38,18
왕대박복권,36.2125083404346,127.178956217985,충남 논산시 계백로 1853 편의점,18
다농현대보석,35.8675107263432,127.11590470689,전북 전주시 덕진구 시천로 96-14,18
훼밀리슈퍼,37.6045083103427,127.141358503339,경기 구리시 건원대로34번길 19 세신훼밀리타운102,18
우리복권,37.4016848854965,126.723083704409,인천 남동구 논고개로123번길 17 109호,18
훼밀리복권,35.2376895894574,129.090135904797,부산 금정구 중앙대로1719번길 37 우측 복권판매점,18
하영,37.5305354871476,126.656126476124,인천 서구 청라에메랄드로 65 아파트 상가 102호,18
토큰판매점,37.6131435556689,127.02945322795,서울 강북구 도봉로 45 가판,18
우미슈퍼,35.1262690914609,126.880314854074,광주 서구 풍암순환로 183 우미아파트상가118동-101호,18
로또복권하대점,35.1870319488858,128.122449432222,경남 진주시 도동로 188,18
찬스복권방,37.4871481880146,126.725122552612,인천 부평구 육동로 20-1 1층,18
가수로또복권,37.1411509161871,127.047170936729,경기 오산시 발안로 1354,18
천하명당복권방독산점,37.4725320231091,126.902234890915,서울 금천구 독산로85길 16,17
남평로또점,35.0464605546593,126.839028164462,전남 나주시 남평1로 12 파평회관 1층,17
로또판매업,35.3589814044456,129.043704037573,경남 양산시 북정로 31 CU편의점 내,17
천안역로또토토복권방,36.8091194484109,127.14776086644,충남 천안시 동남구 대흥로 237 아시아마트내,17
노다지복권방,37.6264368053535,126.705214192839,경기 김포시 중봉1로 81 제1층,17
노다지복권방,35.2291413131921,129.160103418411,부산 해운대구 신반송로 179,17
주택복권방,37.3673587552496,127.937934674673,강원 원주시 우산초교길 29 1층,17
천하명당복권전문점,35.1629319462159,126.809133346065,광주 광산구 사암로216번길 10-9,17
G(금정)마트휴게실,35.9698839903883,126.738055326816,전북 군산시 조촌로 66,17
마리오슈퍼,37.5073450508912,126.753910150941,경기 부천시 송내대로265번길 85 1층 118호,17
진성식품,37.1360887425631,128.210010826807,충북 제천시 의병대로 84 1층,17
천하명당복권,35.899828803955,128.609291892518,대구 북구 동북로 152,17
복권천국,37.5282342184234,126.815085789122,경기 부천시 고강로92번길 41,17
대구연쇄점,35.1623576443501,129.062361351657,부산 부산진구 중앙대로783번길 8,17
복권방,35.8550043366928,128.521264464717,대구 달서구 성지로 66,17
아름다운슈퍼,37.3422113763945,126.78479195369,경기 시흥시 도일로 136,17
씨지랜드,37.4901185447533,126.753421544372,경기 부천시 송내대로73번길 11 금강리빙스텔111,17
썬복권,35.2090637709001,126.813869746063,광주 광산구 하남산단8번로 165 101호,17
신천하명당,36.6988327131812,126.829418332044,충남 예산군 발연로 1 이마트 24 내,17
승리복권방,37.9549745414507,126.919088950832,경기 파주시 청송로 1029,17
스카이편의점,37.4027490296443,126.911275926972,경기 안양시 만안구 박달로 527,17
로또복권,35.8904350831668,128.642967846908,대구 동구 아양로 294 1층,17
수성그린마트,35.1566908886312,128.690813148581,경남 창원시 진해구 경화시장로 34 26호 10호,17
복권방,37.3187741210882,127.965020265851,강원 원주시 관설동  1702-1,17
문덕대박로또,35.9635133300128,129.402625965461,경북 포항시 남구 오천읍 문덕리   문덕리  176-7,17
서창복권나라,35.4162007541456,129.172241773542,경남 양산시 서창서2길 3,17
복권사랑,37.8194771901356,127.047156226242,경기 양주시 평화로 1444,17
삼성복권방,37.9022196099864,127.053674655383,경기 동두천시 어수로 100-1,17
복권세계,37.7437864690343,127.051907727612,경기 의정부시 호국로 1330 1층,17
빛가람나눔슈퍼,35.0133214944881,126.790535674891,전남 나주시 호수로 74 103호,17
금강로또,36.2794502792592,127.673725362476,충북 옥천군 금강로 596 금강휴게소,17
복권전문점,37.2676136091561,127.003333981607,경기 수원시 팔달구 매산로 17 1층 우측,17
